SMBL,Country,$$,Er Date,RSI,ATR,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
AMKR,USA,0,2025-05-05,,,,11.075,0.000,255,49.38%,43.53%  (  -2.38%),36.30%,"70,521",8,4,5,65
GPN,USA,0,2025-05-07,,,,8.527,0.000,223,30.56%,30.52%  (  -0.78%),27.63%,"61,427",8,4,4,75
MGM,USA,0,2025-05-07,,,,6.554,0.000,"11,717",60.72%,36.11%  (  -2.04%),40.13%,"186,579",9,5,5,85
ANET,USA,0,2025-05-06,,,,9.228,0.000,"16,537",55.35%,40.04%  (  -3.40%),25.13%,"362,207",9,4,4,85
SYM,USA,0,2025-05-05,,,,20.065,0.000,"3,949",65.68%,64.40%  (  -1.77%),16.35%,"78,811",4,4,4,80
MTCH,USA,0,2025-05-06,,,,8.552,0.000,"2,402",31.72%,32.72%  (  -1.88%),15.84%,"145,982",7,4,4,68
AME,USA,0,2025-05-01,,,,4.776,0.000,29,18.91%,20.97%  (  -1.07%),39.66%,"5,893",7,4,4,85
CZR,USA,0,2025-04-29,,,,6.864,0.000,"5,934",51.72%,46.79%  (  -2.00%),35.27%,"197,407",7,4,5,60
SYY,USA,0,2025-04-29,,,,5.368,0.000,277,22.51%,19.84%  (  -1.35%),36.21%,"44,445",7,5,5,80
CCCS,USA,0,2025-04-29,,,,12.542,0.000,20,22.62%,44.80%  (  -0.11%),26.75%,"1,616",5,4,4,75
NCLH,Bermuda,0,2025-05-07,,,,8.334,0.000,"6,517",51.84%,44.34%  (  -3.70%),33.43%,"452,433",10,4,4,80
DD,USA,0,2025-05-07,,,,5.627,0.000,"1,001",31.03%,21.66%  (  +0.35%),32.42%,"100,977",7,4,4,80
FRSH,USA,0,2025-05-07,,,,14.502,0.000,434,38.45%,46.28%  (  -0.11%),22.08%,"27,902",10,4,4,80
LDOS,USA,0,2025-04-29,,,,6.819,0.000,124,29.59%,31.63%  (  -0.88%),56.40%,"20,536",4,4,4,80
SEE,USA,0,2025-05-01,,,,8.491,0.000,97,34.61%,32.94%  (  -0.36%),25.54%,"14,023",6,4,5,75
AKAM,USA,0,2025-05-08,,,,10.445,0.000,387,77.43%,27.55%  (  -1.86%),17.60%,"126,715",4,4,4,80
CNR,USA,0,2025-05-06,,,,1.636,0.000,60,55.55%,43.66%  (  -0.51%),29.37%,"24,562",4,4,4,70
STAG,USA,0,2025-04-29,,,,5.863,0.000,150,19.40%,23.56%  (  -2.31%),26.60%,"2,349",7,4,5,75
TAP,USA,0,2025-04-29,,,,6.272,0.000,101,36.06%,25.97%  (  -0.47%),42.14%,"18,590",7,4,4,70
SBUX,USA,0,2025-04-29,,,,6.520,0.000,"10,805",28.89%,25.64%  (  -1.37%),28.13%,"510,917",10,4,4,70
AMCR,Jersey,0,2025-04-29,,,,6.080,0.000,148,20.58%,28.61%  (  -0.19%),42.16%,"84,420",10,5,5,70
KKR,USA,0,2025-05-07,,,,4.349,0.000,728,49.48%,40.25%  (  -1.89%),49.17%,"130,813",5,5,5,85
NVO,USA,0,2025-05-01,,,,6.524,0.000,"17,275",48.49%,42.03%  (  -1.19%),52.55%,"380,380",8,4,4,
DIS,USA,0,2025-05-06,,,,7.050,0.000,"20,504",26.95%,23.88%  (  -0.51%),21.92%,"721,985",7,5,5,86
LFST,USA,0,2025-05-08,,,,12.385,0.000,168,31.77%,39.65%  (  +3.30%),9.31%,"27,485",4,5,5,75
FOLD,USA,0,2025-05-08,,,,9.191,0.000,96,31.50%,45.50%  (  -52.18%),35.95%,"15,631",4,4,5,85
DAR,USA,0,2025-04-24,,,,10.527,0.000,90,44.19%,42.92%  (  -1.54%),51.18%,"23,795",9,5,5,78
RIOT,USA,0,2025-05-07,,,,11.880,0.000,,,,,,7,5,5,80
WRBY,USA,0,2025-05-08,,,,16.790,0.000,,,,,,6,4,4,85
CLSK,USA,0,2025-05-08,,,,7.603,0.000,"68,194",85.71%,81.98%  (  -3.59%),4.19%,"1,191,624",4,5,5,85
G,Bermuda,0,2025-05-08,,,,8.604,0.000,6,19.51%,26.46%  (  -2.95%),30.98%,"3,741",5,4,4,85
COIN,USA,0,2025-05-01,,,,9.268,0.000,"62,199",88.80%,62.84%  (  -2.13%),7.69%,"957,784",8,4,4,80
MARA,USA,0,2025-05-08,,,,10.597,0.000,"146,322",95.78%,78.91%  (  -5.07%),0.00%,"1,519,068",5,4,4,75
GMAB,USA,0,2025-05-01,,,,12.062,0.000,44,49.10%,37.28%  (  -25.63%),23.46%,"16,515",8,4,4,85
TPR,USA,0,2025-05-08,,,,6.561,0.000,"4,501",38.94%,39.77%  (  -2.25%),52.52%,"180,395",10,5,4,82
11:16:26 AM,,,,,,,,,,,,,,,,,
