SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
EXAS,USA,44.25,2025-05-01,47.54,2.70,-20.68%,2.98,12.912,15.846,"3,733",60.59%,62.60%  (  -7.66%),58.41%,"46,481",5,5,5,75
AMGN,USA,293.92,2025-05-01,45.33,10.64,-3.96%,4.75,4.789,7.435,"6,538",30.20%,37.22%  (  -6.79%),50.54%,"195,919",5,4,4,85
TWLO,USA,86.42,2025-05-01,37.45,6.40,-2.84%,2.96,9.907,15.139,"4,576",71.80%,73.82%  (  -4.92%),72.32%,"159,678",7,4,5,80
SYK,USA,353.42,2025-05-01,43.42,14.07,-3.02%,5.97,6.065,8.347,813,36.36%,36.35%  (  -2.33%),64.28%,"33,636",6,5,5,90
AAPL,USA,202.52,2025-05-01,45.67,11.60,-11.34%,7.69,3.991,8.728,"1,753,691",64.94%,43.75%  (  -6.62%),56.43%,"5,127,112",6,4,4,85
RDDT,USA,98.26,2025-05-01,40.38,12.39,-14.18%,13.67,15.317,20.635,"25,221",139.28%,104.42%  (  -10.82%),68.39%,"424,853",10,4,4,85
AIG,USA,81.50,2025-05-01,48.74,2.95,7.12%,1.42,4.640,6.806,"1,438",38.05%,32.88%  (  -5.56%),45.62%,"145,890",9,4,4,78
STWD,USA,18.34,2025-05-14,42.51,0.72,-6.91%,3.03,4.401,8.721,"1,779",38.08%,34.24%  (  -4.21%),68.51%,"122,109",6,5,5,80
NET,USA,107.12,2025-05-01,42.64,8.62,4.09%,22.14,12.765,14.367,"11,405",78.95%,77.96%  (  -7.97%),66.81%,"181,935",10,4,4,70
BILL,USA,41.20,2025-05-01,37.82,3.43,-34.74%,3.03,13.839,13.342,"2,625",74.20%,91.63%  (  -3.35%),74.86%,"106,119",7,4,4,78
SWTX,USA,37.46,2025-05-01,38.11,3.23,-4.60%,14.66,15.403,14.175,"16,707",69.37%,112.85%  (  -14.15%),54.28%,"160,466",9,5,5,0
DKNG,USA,34.23,2025-05-01,43.54,2.57,-11.40%,3.59,10.383,11.993,"18,789",66.49%,72.15%  (  -2.25%),65.40%,"692,462",10,5,5,75
INSM,USA,71.03,2025-05-08,46.04,4.03,-3.68%,35.51,10.173,18.558,"3,301",43.29%,77.43%  (  -10.04%),14.47%,"50,555",8,5,5,75
PTON,USA,5.70,2025-05-01,42.80,0.61,-11.20%,0.85,21.409,16.140,"17,790",102.29%,109.21%  (  -9.40%),51.00%,"491,282",4,4,4,60
EOG,USA,107.64,2025-05-01,36.97,5.70,-15.00%,2.53,3.211,8.618,"3,585",53.61%,44.59%  (  -3.39%),62.71%,"172,618",9,4,4,86
FOUR,USA,76.50,2025-05-08,38.83,5.37,-16.48%,1.59,12.555,16.275,618,63.25%,72.61%  (  -1.79%),77.40%,"37,397",8,4,4,90
CROX,USA,90.80,2025-05-06,40.32,7.36,-23.29%,1.24,10.574,16.347,"5,564",72.76%,74.99%  (  -6.59%),69.84%,"69,164",8,5,5,78
MT,USA,26.73,2025-05-02,44.48,1.47,6.77%,0.33,4.087,10.568,"3,992",73.76%,54.92%  (  -6.91%),70.89%,"124,897",9,5,4,75
CVX,USA,135.32,2025-05-02,31.53,5.84,-11.24%,1.22,2.334,6.674,"42,296",46.28%,35.39%  (  -7.66%),46.59%,"630,173",7,4,5,85
BTSG,USA,17.10,2025-05-02,43.00,1.03,4.16%,0.27,13.682,18.383,"1,044",58.67%,81.82%  (  +2.70%),74.11%,"4,751",5,5,5,70
FLR,USA,33.61,2025-05-02,42.65,2.16,-28.53%,0.35,9.717,15.769,"1,050",63.23%,66.79%  (  +0.12%),77.57%,"120,605",9,4,4,78
XOM,USA,103.39,2025-05-02,39.46,4.08,-9.36%,1.32,2.212,6.894,"49,232",40.67%,37.30%  (  -4.48%),62.34%,"1,035,244",5,4,4,78
APO,USA,125.52,2025-05-02,44.04,9.35,-11.06%,2.72,5.452,11.049,"6,018",81.31%,54.85%  (  -15.08%),52.69%,"382,668",7,5,5,88
AES,USA,10.48,2025-05-01,38.13,0.61,-28.45%,0.61,10.434,14.075,"11,483",57.03%,57.19%  (  -3.89%),73.66%,"415,713",9,4,4,75
SHEL,USA,62.54,2025-05-01,39.43,2.34,-7.78%,0.66,2.353,6.588,"8,826",44.36%,35.88%  (  -4.52%),64.64%,"262,522",8,5,5,
BEPC,Canada,26.91,2025-05-02,47.35,1.24,-7.10%,2.05,7.635,11.483,702,46.80%,39.63%  (  -2.86%),36.11%,"8,208",10,5,4,85
XPO,USA,97.46,2025-05-02,41.81,7.93,-20.87%,1.42,11.486,16.527,607,74.38%,69.71%  (  -10.24%),60.91%,"23,224",7,5,5,82
CTRA,USA,25.22,2025-05-05,38.61,1.18,-2.20%,3.53,3.849,8.822,"1,053",42.74%,51.23%  (  -3.40%),78.03%,"129,266",4,5,5,85
FANG,USA,127.64,2025-05-05,38.16,8.63,-27.00%,3.34,4.640,12.190,"2,149",75.74%,56.90%  (  -2.22%),74.49%,"61,632",10,5,5,78
WMB,USA,57.36,2025-05-05,49.72,2.40,10.82%,6.51,3.528,7.603,"4,919",36.23%,36.27%  (  -5.68%),49.33%,"300,542",9,4,5,85
SYM,USA,20.41,2025-05-05,47.29,1.96,-23.80%,1.14,20.065,22.817,"12,478",100.42%,105.52%  (  -4.69%),63.56%,"85,198",5,4,4,80
MPC,USA,124.85,2025-05-06,39.19,7.66,-19.70%,0.28,5.076,10.533,"2,615",63.92%,49.68%  (  -6.95%),57.53%,"74,803",9,4,4,80
MPLX,USA,49.60,2025-05-06,42.90,1.80,5.12%,4.56,3.979,7.588,"3,642",31.67%,32.75%  (  -7.21%),55.45%,"119,765",8,4,4,87
ZTS,USA,150.83,2025-05-06,41.04,5.96,-14.05%,7.27,7.280,9.277,943,35.12%,39.96%  (  -1.93%),75.42%,"39,143",9,5,4,90
ANET,USA,73.59,2025-05-06,41.82,5.36,-23.11%,13.25,9.228,15.017,"29,314",68.94%,68.36%  (  -5.39%),69.26%,"487,049",10,4,4,85
AMD,USA,94.50,2025-05-06,46.30,6.92,-29.60%,5.95,8.559,14.506,"350,980",89.28%,66.44%  (  -5.03%),60.59%,"3,835,590",8,4,4,85
DVN,USA,28.73,2025-05-06,37.35,2.05,-25.84%,1.20,5.004,12.615,"22,247",80.29%,58.95%  (  -10.37%),65.89%,"586,217",6,4,4,85
OVV,USA,32.29,2025-05-06,36.35,2.69,-23.52%,0.93,6.534,15.040,978,88.47%,65.11%  (  -10.16%),70.33%,"61,381",6,5,5,85
ET,USA,16.82,2025-05-06,41.97,0.90,-4.78%,0.70,3.393,9.155,"67,173",47.67%,42.55%  (  -10.01%),60.28%,"1,199,732",9,5,5,88
ERJ,USA,43.09,2025-05-06,42.45,2.25,15.11%,1.23,8.588,12.649,"1,920",52.29%,52.10%  (  -3.10%),65.19%,"39,003",6,4,4,85
DD,USA,60.97,2025-05-07,36.13,3.75,-23.55%,2.06,5.627,9.644,"5,421",67.84%,45.37%  (  -3.44%),53.61%,"114,641",5,4,5,80
DTM,USA,94.32,2025-04-29,49.52,4.55,5.15%,9.77,6.468,8.992,688,44.94%,38.72%  (  -2.89%),76.65%,"1,045",10,4,4,80
MPWR,USA,538.80,2025-05-07,46.88,50.60,-26.32%,11.69,11.786,17.723,588,109.15%,75.45%  (  -5.56%),72.07%,"15,298",7,5,5,85
MTCH,USA,28.65,2025-05-06,41.70,1.37,-15.05%,2.06,8.552,12.414,"2,322",44.47%,58.12%  (  -3.96%),88.39%,"197,402",8,4,4,68
EXE,USA,102.92,2025-04-29,46.41,4.29,12.80%,5.63,4.089,8.526,"9,239",43.69%,35.89%  (  -7.17%),61.25%,"244,455",10,5,5,70
ETN,Ireland,277.83,2025-04-29,48.99,16.08,-13.19%,4.38,6.359,9.098,"2,669",58.70%,48.00%  (  -1.59%),56.44%,"120,759",7,4,4,85
SBUX,USA,85.49,2025-04-29,36.90,4.42,-9.60%,2.69,6.520,10.122,"27,450",58.55%,50.08%  (  -6.58%),64.91%,"625,343",8,4,4,70
HASI,USA,24.21,2025-05-06,32.52,1.32,-20.32%,7.61,9.845,12.457,"3,138",45.22%,48.97%  (  -8.00%),52.40%,"34,832",9,5,5,80
JCI,Ireland,78.50,2025-05-07,48.56,3.51,1.56%,2.02,6.318,10.575,"5,228",49.62%,43.99%  (  -1.88%),62.95%,"87,789",6,4,4,85
BWA,USA,26.44,2025-05-07,42.58,1.36,-17.89%,0.41,8.039,12.009,790,48.15%,51.38%  (  -3.30%),74.26%,"27,169",7,4,5,75
TEVA,USA,13.60,2025-05-07,36.26,0.81,-22.94%,0.94,8.163,13.942,"92,555",55.30%,63.68%  (  -5.80%),77.38%,"826,398",7,5,4,65
ELAN,USA,8.68,2025-05-07,35.99,0.63,-31.36%,0.97,12.303,13.551,500,66.83%,60.10%  (  -27.03%),42.47%,"24,779",6,4,4,75
NVO,USA,66.06,2025-05-07,40.31,3.22,-38.11%,5.28,6.524,12.824,"24,540",53.76%,59.21%  (  -8.77%),75.25%,"504,695",7,4,4,88
BXSL,USA,28.12,2025-05-07,35.36,1.23,-10.27%,4.83,5.157,8.624,"1,330",44.50%,34.32%  (  -7.05%),52.47%,"12,233",8,4,5,85
VST,USA,112.69,2025-05-07,44.86,10.81,-8.26%,1.98,8.910,16.493,"18,223",92.76%,78.10%  (  -9.67%),58.33%,"417,045",8,5,5,86
DIS,USA,84.66,2025-05-07,33.68,4.07,-15.93%,1.66,7.050,10.506,"35,999",55.09%,47.89%  (  -5.76%),76.19%,"865,415",7,5,5,85
APP,USA,236.07,2025-05-07,40.79,34.79,3.95%,17.04,14.752,27.544,"61,207",139.95%,128.00%  (  -4.26%),87.37%,"382,114",10,4,5,85
GXO,USA,34.50,2025-05-07,39.72,2.09,-29.06%,0.35,7.338,13.261,752,59.95%,58.01%  (  -5.63%),63.33%,"44,048",9,4,5,75
DASH,USA,181.85,2025-05-07,49.02,11.10,15.28%,7.13,9.596,13.620,"7,554",67.55%,62.71%  (  -8.49%),69.32%,"203,497",8,5,5,75
ARM,USA,105.06,2025-05-07,45.51,9.01,-24.43%,29.98,11.669,16.816,"32,822",93.61%,77.48%  (  -5.19%),62.04%,"774,349",8,4,5,88
CIVI,USA,26.75,2025-05-07,37.15,2.75,-47.37%,0.48,6.953,22.245,695,114.73%,91.31%  (  -14.20%),74.84%,"42,750",7,4,4,65
PR,USA,11.00,2025-05-07,38.31,0.85,-23.35%,1.55,7.394,15.000,"2,602",85.62%,63.18%  (  -2.13%),68.11%,"128,619",7,5,5,85
ACVA,USA,14.34,2025-05-14,46.68,1.15,-23.64%,3.80,12.547,18.828,"1,196",76.60%,79.51%  (  -4.53%),83.55%,"22,226",7,5,5,78
FIS,USA,71.36,2025-05-05,47.59,2.67,-10.48%,3.73,6.237,9.807,"1,683",38.97%,45.86%  (  -0.87%),80.76%,"49,763",5,4,4,65
CLSK,USA,7.78,2025-05-08,49.47,0.84,-31.32%,4.67,7.603,20.336,"68,274",111.62%,100.78%  (  -4.31%),24.30%,"1,234,339",6,5,5,85
RIOT,USA,7.01,2025-05-07,42.20,0.76,-28.59%,6.52,11.880,18.545,"80,793",93.46%,88.70%  (  -10.81%),26.81%,"1,190,397",7,5,5,80
DAR,USA,29.29,2025-04-24,43.23,1.94,-19.79%,0.81,10.527,15.278,989,54.32%,62.75%  (  -7.20%),65.51%,"63,819",8,5,5,78
TTD,USA,48.64,2025-05-14,36.86,4.17,-52.38%,9.87,14.376,21.536,"41,298",90.55%,91.78%  (  -5.09%),73.82%,"636,872",7,5,4,72
NXT,USA,40.73,2025-05-13,46.68,2.53,-0.34%,2.11,15.801,18.168,597,49.56%,74.12%  (  -4.23%),67.24%,"59,863",9,5,5,85
ALGM,USA,22.01,2025-05-08,42.84,2.12,-7.35%,5.24,11.914,19.068,"53,468",93.31%,86.79%  (  +5.90%),91.29%,"55,672",7,5,5,65
TPR,USA,63.78,2025-05-08,39.20,4.47,11.73%,1.95,6.561,13.214,"9,770",63.51%,61.67%  (  -4.06%),72.71%,"236,555",10,5,4,80
WBD,USA,8.02,2025-05-08,37.12,0.77,-12.08%,0.50,10.089,16.651,"23,037",97.52%,78.76%  (  +1.02%),90.55%,"901,747",9,4,4,75
COP,USA,86.45,2025-05-08,39.51,4.88,-17.43%,2.00,2.926,10.627,"14,402",63.88%,49.25%  (  -9.51%),58.73%,"382,119",9,5,5,85
PENN,USA,14.29,2025-05-08,37.78,1.22,-25.54%,0.33,10.162,18.061,"2,284",84.31%,82.35%  (  -4.12%),83.70%,"487,389",6,4,4,55
TKO,USA,148.13,2025-05-08,49.42,7.06,11.68%,4.31,7.966,11.747,"4,174",46.71%,48.94%  (  -7.05%),62.99%,"73,380",10,5,5,85
COIN,USA,176.58,2025-05-08,45.43,16.20,-22.78%,6.20,9.268,16.687,"94,804",97.27%,79.14%  (  -4.80%),49.44%,"1,082,027",8,4,4,80
AFRM,USA,40.78,2025-05-08,41.43,4.86,-15.96%,4.66,14.975,23.911,"20,150",116.47%,108.63%  (  -12.92%),68.69%,"453,495",10,4,4,58
ILMN,USA,75.06,2025-05-08,38.98,4.52,-38.64%,2.72,8.118,13.531,"3,922",49.90%,64.28%  (  -7.21%),61.00%,"41,377",6,4,4,60
SG,USA,21.10,2025-05-08,39.91,2.07,-32.63%,3.66,21.272,23.936,"3,406",76.68%,98.88%  (  -11.04%),68.79%,"89,724",4,4,4,73
AKAM,USA,74.15,2025-05-08,41.40,3.50,-21.24%,2.71,10.445,13.037,"1,715",53.31%,59.60%  (  -0.03%),88.06%,"138,579",6,4,4,80
RKLB,USA,19.13,2025-05-08,49.06,1.99,21.65%,19.89,13.396,22.750,"38,981",95.18%,105.36%  (  -12.01%),60.19%,"702,731",7,4,4,65
EXPE,USA,149.23,2025-05-08,40.04,10.15,-7.32%,1.40,9.338,14.747,"2,328",73.13%,66.40%  (  -7.73%),72.49%,"83,100",6,4,4,80
CORZ,USA,7.06,2025-05-14,41.32,0.90,-40.75%,4.08,11.180,23.796,"30,848",120.51%,92.84%  (  -25.80%),49.96%,"1,276,991",8,5,5,60
ACHR,USA,7.25,2025-05-08,47.23,0.74,19.97%,-,9.339,19.382,"37,668",93.16%,89.77%  (  -10.02%),45.30%,"666,295",9,5,4,60
SOUN,USA,8.15,2025-05-08,43.56,1.02,-7.52%,38.39,20.103,24.303,"46,036",111.12%,117.96%  (  -14.18%),44.84%,"764,528",4,4,4,70
RGTI,USA,8.86,2025-05-08,49.14,1.13,68.86%,234.70,27.801,26.031,"47,402",136.94%,130.43%  (  -13.23%),9.07%,"678,594",8,5,5,50
CEG,USA,206.70,2025-05-08,46.85,15.93,-12.31%,2.75,8.708,14.452,"7,531",82.53%,67.08%  (  -7.40%),54.40%,"203,179",6,4,5,0
NWSA,USA,26.28,2025-05-14,47.97,0.98,-4.66%,1.52,8.694,10.369,771,38.58%,41.13%  (  -4.48%),31.96%,"10,399",8,5,5,85
SN,Cayman Islands,74.49,2025-05-08,40.85,7.25,-22.02%,1.89,11.952,17.114,"1,235",101.55%,73.35%  (  -13.13%),64.04%,"51,445",10,5,4,80
PAA,USA,17.17,2025-05-09,37.36,0.78,-6.12%,0.24,2.336,8.345,"2,155",47.13%,36.74%  (  -5.75%),69.28%,"203,619",4,4,4,85
11:30:03 PM,,,,,,,,,,,,,,,,,,
