SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
IOT,USA,39.24,2025-06-05,51.74,2.18,-12.77%,17.88,16.060,0.000,"3,606",68.78%,61.86%  (  +7.51%),45.51%,"114,846",5,4,4,80
LULU,USA,271.27,2025-06-04,45.12,14.08,-13.59%,3.22,9.756,0.000,"9,418",70.53%,42.93%  (  -1.12%),36.52%,"182,122",9,4,4,80
S,USA,18.78,2025-05-29,54.81,0.92,-17.82%,7.54,14.847,14.343,"2,122",63.43%,57.16%  (  -0.05%),45.00%,"181,549",9,5,5,78
ULTA,USA,390.25,2025-05-29,60.61,15.08,2.89%,1.57,7.885,10.356,"1,484",48.38%,43.95%  (  +1.58%),54.80%,"66,829",9,4,4,65
CRWD,USA,430.99,2025-06-03,65.63,20.66,29.11%,27.02,9.624,0.000,"31,996",66.71%,45.95%  (  -1.33%),31.59%,"367,562",7,5,5,85
STNE,Cayman Islands,14.08,2025-05-08,74.49,0.58,29.83%,4.06,9.617,10.913,"10,183",65.52%,68.75%  (  +16.02%),37.90%,"108,803",10,4,4,78
HPE,USA,16.31,2025-06-03,55.96,0.80,-16.29%,0.69,9.193,0.000,"8,205",78.84%,44.09%  (  +1.47%),32.18%,"559,386",7,4,4,72
MDB,USA,174.69,2025-05-29,50.03,10.11,-30.84%,7.07,13.517,13.596,"7,297",72.80%,59.84%  (  +1.50%),43.90%,"217,743",7,5,4,70
GTLB,USA,47.15,2025-06-02,51.57,2.79,-14.75%,10.18,15.728,0.000,"1,111",73.61%,55.67%  (  +4.21%),38.62%,"102,407",6,5,5,80
ASO,USA,38.00,2025-06-10,41.52,2.20,-26.23%,0.43,9.674,0.000,922,83.33%,54.41%  (  +3.41%),51.32%,"28,553",8,4,4,60
AVGO,USA,191.17,2025-06-11,57.03,9.83,3.61%,16.48,7.327,0.000,"100,639",77.87%,45.89%  (  -1.00%),28.06%,"2,067,473",10,5,5,88
ADBE,USA,370.98,2025-06-12,50.86,11.95,-22.00%,7.17,7.904,0.000,"16,039",37.40%,29.04%  (  +1.02%),21.60%,"298,382",9,4,4,85
UEC,USA,5.31,2025-06-06,56.95,0.33,-15.68%,34.06,6.243,0.000,"1,976",60.35%,72.66%  (  +5.09%),66.94%,"212,960",6,4,4,0
RBRK,USA,70.74,2025-06-10,61.31,4.08,36.64%,15.14,19.038,0.000,"1,696",80.51%,70.84%  (  -0.22%),37.64%,"38,769",6,5,5,75
ORCL,USA,140.79,2025-06-10,52.41,5.96,-11.83%,7.08,8.738,0.000,"19,306",56.32%,34.73%  (  -2.17%),33.68%,"685,595",7,4,4,90
ROIV,Bermuda,11.29,2025-05-29,66.38,0.39,0.32%,82.57,6.646,12.440,547,41.79%,39.44%  (  +1.65%),34.11%,"55,250",6,5,5,65
08:19:44 AM,,,,,,,,,,,,,,,,,,
