SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
CRH,Ireland,0,2025-05-09,,,,,6.680,10.062,"16,740",54.92%,48.03%  (  +0.60%),61.81%,"40,029",,5,5,85
CEG,USA,0,2025-05-08,,,,,8.708,12.466,"7,537",79.90%,66.67%  (  -4.84%),53.79%,"174,106",4,4,5,0
GPN,USA,0,2025-05-07,,,,,8.527,11.206,"5,822",82.05%,49.77%  (  -6.97%),62.65%,"106,114",7,4,4,85
MPC,USA,0,2025-05-06,,,,,5.076,8.034,"2,154",63.84%,44.18%  (  -3.86%),45.70%,"64,545",9,4,4,75
WEC,USA,0,2025-05-06,,,,,4.022,4.674,978,21.18%,23.07%  (  -0.93%),39.24%,"12,946",8,4,4,80
IQV,USA,0,2025-05-01,,,,,7.369,11.594,688,51.90%,53.27%  (  -6.14%),71.07%,"72,115",6,4,4,80
AEP,USA,0,2025-05-06,,,,,3.941,5.201,"2,108",25.62%,25.04%  (  -2.00%),47.11%,"72,681",9,4,4,75
DUK,USA,0,2025-05-06,,,,,3.493,4.632,"2,968",23.10%,21.60%  (  -1.76%),43.61%,"117,911",8,4,4,85
MPLX,USA,0,2025-05-06,,,,,3.979,5.701,"2,211",33.17%,25.79%  (  -3.26%),37.87%,"114,100",9,4,4,92
FIS,USA,0,2025-05-05,,,,,6.237,6.517,"4,201",46.57%,32.72%  (  -5.53%),46.37%,"47,938",6,4,4,70
ZTS,USA,0,2025-05-06,,,,,7.280,8.106,689,35.50%,39.83%  (  -1.20%),74.90%,"25,869",9,5,4,90
ANET,USA,0,2025-05-06,,,,,9.228,13.617,"22,981",66.38%,65.80%  (  -6.40%),64.75%,"469,100",9,4,4,80
ALAB,USA,0,2025-05-06,,,,,19.804,18.998,"9,114",96.20%,100.16%  (  -2.35%),55.79%,"106,556",4,5,5,80
AMD,USA,0,2025-05-06,,,,,8.559,12.776,"331,487",90.68%,65.09%  (  -3.09%),58.05%,"3,546,921",8,4,4,85
CNR,USA,0,2025-05-06,,,,,1.636,11.297,"1,192",62.59%,55.70%  (  +3.17%),40.97%,"26,650",7,4,4,80
HASI,USA,0,2025-05-06,,,,,9.845,10.602,528,44.74%,50.44%  (  -3.57%),57.01%,"34,563",7,5,5,82
MARA,USA,0,2025-05-08,,,,,10.597,16.572,"445,662",106.20%,95.85%  (  -1.48%),27.12%,"1,689,794",7,4,4,78
NXT,USA,0,2025-05-13,,,,,15.801,16.105,"1,792",50.68%,73.45%  (  -4.16%),65.82%,"59,458",10,5,5,82
PFGC,USA,0,2025-05-14,,,,,6.187,8.349,538,41.81%,38.89%  (  -2.30%),69.45%,"6,052",6,4,5,85
CLSK,USA,0,2025-05-08,,,,,7.603,17.498,"143,531",112.54%,98.79%  (  -1.73%),22.17%,"1,220,873",4,5,5,85
HL,USA,0,2025-05-14,,,,,6.211,12.479,"12,112",64.23%,64.32%  (  -1.60%),18.61%,"213,826",9,5,5,70
COMP,USA,0,2025-05-14,,,,,17.691,19.066,"1,177",51.29%,84.89%  (  -5.80%),40.99%,"40,386",6,4,5,62
GENI,Guernsey,0,2025-05-14,,,,,16.481,15.990,"1,696",61.54%,74.45%  (  +1.82%),52.40%,"48,127",9,5,5,85
ADMA,USA,0,2025-05-08,,,,,18.268,15.581,"4,780",74.08%,70.41%  (  -10.89%),53.14%,"51,775",10,4,4,85
SRE,USA,0,2025-05-06,,,,,4.673,8.022,724,37.78%,35.57%  (  -0.26%),68.31%,"56,551",9,4,4,67
SN,Cayman Islands,0,2025-05-08,,,,,11.952,14.704,"1,647",100.12%,69.25%  (  -4.59%),58.71%,"28,929",9,5,4,80
DKNG,USA,0,2025-05-01,,,,,10.383,12.779,"30,609",60.72%,64.59%  (  -6.80%),51.94%,"636,925",9,5,5,75
SOUN,USA,0,2025-05-08,,,,,20.103,18.978,"51,048",106.45%,108.33%  (  -3.79%),37.94%,"524,959",6,4,4,60
ACHR,USA,0,2025-05-08,,,,,9.339,15.464,"32,483",86.65%,85.38%  (  -2.10%),42.35%,"494,202",10,5,4,70
SMMT,USA,0,2025-05-07,,,,,15.634,25.033,"30,901",97.15%,120.15%  (  +3.15%),30.46%,"96,029",10,5,5,75
RGTI,USA,0,2025-05-08,,,,,27.801,19.246,"44,764",126.25%,114.39%  (  -5.84%),7.20%,"561,702",7,5,5,55
BUD,USA,0,2025-05-08,,,,,4.093,6.381,"3,218",25.21%,31.15%  (  -0.80%),53.35%,"178,921",10,5,4,85
STWD,USA,0,2025-05-09,,,,,4.401,6.377,"1,845",39.20%,30.70%  (  -2.29%),56.15%,"114,924",6,5,5,80
BHVN,Virgin Islands (British),0,2025-05-08,,,,,11.795,23.995,"9,996",97.70%,120.70%  (  -47.21%),58.71%,"32,510",4,5,5,0
OKLO,USA,0,2025-05-12,,,,,11.977,21.882,"20,934",119.24%,102.30%  (  -15.18%),25.48%,"281,870",5,4,4,65
FOXA,USA,0,2025-05-14,,,,,4.898,8.246,"1,031",47.71%,36.88%  (  -4.61%),56.06%,"13,673",6,4,4,90
PBR,USA,0,2025-05-12,,,,,3.458,8.106,"21,307",52.31%,49.98%  (  -5.46%),58.71%,"1,052,712",9,5,4,78
CRSP,Switzerland,0,2025-05-14,,,,,7.510,14.238,"4,396",69.28%,69.95%  (  +0.12%),67.91%,"119,398",8,4,4,0
MCHP,USA,0,2025-05-05,,,,,7.898,12.660,"6,663",110.71%,66.28%  (  -1.00%),61.62%,"262,184",8,4,5,60
EXEL,USA,0,2025-04-29,,,,,8.586,9.492,631,34.05%,43.90%  (  -6.81%),47.17%,"31,360",4,4,5,88
COHR,USA,0,2025-05-05,,,,,12.542,16.523,"2,730",117.41%,93.17%  (  -4.94%),71.70%,"77,741",9,5,5,70
CELH,USA,0,2025-05-06,,,,,14.831,14.899,"48,549",57.55%,78.40%  (  -3.69%),60.15%,"610,961",8,5,5,80
ACAD,USA,0,2025-05-14,,,,,15.720,17.693,"2,613",42.36%,91.58%  (  -5.23%),66.71%,"23,104",5,4,5,80
BROS,USA,0,2025-05-06,,,,,13.768,18.343,"1,516",74.26%,85.60%  (  -2.50%),74.78%,"50,963",8,5,5,85
TOST,USA,0,2025-05-06,,,,,13.386,13.153,"5,300",67.44%,73.24%  (  -2.91%),63.17%,"259,661",10,4,4,88
SRAD,Switzerland,0,2025-05-21,,,,,10.847,18.371,"5,393",59.20%,63.38%  (  -2.49%),58.74%,"24,239",10,5,5,88
BABA,USA,0,2025-05-13,,,,,5.287,11.037,"220,526",62.53%,54.28%  (  -0.94%),54.24%,"2,404,530",9,5,5,88
DT,USA,0,2025-05-21,,,,,11.347,14.336,737,47.89%,49.50%  (  -3.14%),61.18%,"47,193",6,5,5,80
11:07:41 PM,,,,,,,,,,,,,,,,,,
