SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
DXCM,USA,0,2025-05-01,,,,,10.100,11.662,"2,469",57.80%,60.07%  (  -2.68%),64.29%,"128,361",9,5,5,80
XYZ,USA,0,2025-05-01,,,,,4.904,12.977,"66,282",67.39%,68.15%  (  -3.19%),52.42%,"668,751",4,5,5,78
TEAM,USA,0,2025-05-01,,,,,11.706,15.100,"3,013",76.72%,75.83%  (  +0.22%),67.29%,"76,516",7,5,5,75
PCOR,USA,0,2025-05-01,,,,,12.021,14.230,681,65.93%,65.44%  (  -1.77%),83.98%,"19,156",4,5,5,75
MTZ,USA,0,2025-05-01,,,,,12.462,14.045,560,68.05%,61.14%  (  -5.60%),62.63%,"14,862",6,5,5,92
AJG,USA,0,2025-05-01,,,,,4.817,6.696,"2,412",34.23%,29.30%  (  -0.45%),52.75%,"11,577",7,4,4,88
SYK,USA,0,2025-05-01,,,,,6.065,7.561,"1,595",35.13%,33.34%  (  -1.06%),54.99%,"33,889",5,5,5,90
RDDT,USA,0,2025-05-01,,,,,15.317,18.410,"22,549",135.01%,99.46%  (  -7.61%),62.25%,"440,378",10,4,4,85
MPWR,USA,0,2025-05-07,,,,,11.786,16.874,518,106.55%,75.07%  (  -5.50%),71.42%,"15,965",8,5,5,85
MSTR,USA,0,2025-05-01,,,,,7.388,11.129,"825,743",128.46%,73.36%  (  -5.91%),2.65%,"2,330,922",10,5,5,70
EXAS,USA,0,2025-05-01,,,,,12.912,15.457,713,60.18%,72.09%  (  +3.53%),85.77%,"45,614",6,5,5,75
TWLO,USA,0,2025-05-01,,,,,9.907,13.870,"5,639",69.98%,70.94%  (  -1.66%),67.92%,"162,995",8,4,5,80
EOG,USA,0,2025-05-01,,,,,3.211,6.743,"3,957",54.17%,38.32%  (  -3.54%),47.36%,"173,509",9,4,4,86
BPMC,USA,0,2025-05-01,,,,,11.545,14.702,572,43.30%,64.43%  (  -1.89%),79.60%,"30,542",7,5,5,80
EXC,USA,0,2025-05-01,,,,,3.981,5.397,"2,493",25.42%,25.16%  (  -0.51%),49.90%,"100,035",10,4,4,80
SRE,USA,0,2025-05-06,,,,,4.673,8.819,"1,505",37.14%,34.51%  (  +2.45%),64.97%,"74,954",9,4,4,75
STWD,USA,0,2025-05-14,,,,,4.401,6.733,"1,732",38.56%,29.74%  (  -4.97%),52.78%,"122,595",7,5,5,80
SWTX,USA,0,2025-05-01,,,,,15.403,10.565,"10,863",68.96%,115.66%  (  unch),56.55%,"187,977",9,5,5,0
BILL,USA,0,2025-05-01,,,,,13.839,12.884,"2,271",74.32%,91.85%  (  -1.48%),75.15%,"107,209",7,4,4,78
INSM,USA,0,2025-05-08,,,,,10.173,15.908,"1,434",43.05%,78.19%  (  +5.69%),14.73%,"53,363",7,5,5,75
LYV,USA,0,2025-05-01,,,,,7.562,10.414,"1,804",51.40%,45.71%  (  -0.99%),57.97%,"103,903",6,5,5,75
PTON,USA,0,2025-05-01,,,,,21.409,14.458,"14,106",100.25%,107.95%  (  -4.89%),49.45%,"505,619",4,4,4,60
DKNG,USA,0,2025-05-01,,,,,10.383,9.909,"28,108",61.11%,66.51%  (  -1.25%),55.36%,"701,164",9,5,5,75
BBIO,USA,0,2025-05-01,,,,,8.150,14.633,"1,045",54.73%,65.67%  (  -2.69%),22.82%,"95,797",9,5,5,0
APG,USA,0,2025-05-01,,,,,9.630,10.680,"1,693",45.60%,48.70%  (  +3.40%),60.94%,"4,690",5,5,5,75
CROX,USA,0,2025-05-06,,,,,10.574,14.240,"4,240",72.20%,69.09%  (  -5.85%),60.91%,"82,507",9,5,5,78
MNST,USA,0,2025-05-01,,,,,6.653,4.623,"6,881",27.51%,33.37%  (  -1.74%),61.93%,"109,244",9,4,4,75
NRG,USA,0,2025-05-06,,,,,8.608,12.522,"1,516",70.47%,54.91%  (  -3.71%),52.86%,"66,067",8,4,4,85
HTGC,USA,0,2025-05-01,,,,,5.074,8.269,669,40.64%,36.29%  (  +0.36%),66.17%,"36,227",7,4,4,80
CNK,USA,0,2025-05-01,,,,,8.146,9.111,979,32.24%,40.81%  (  -2.06%),37.22%,"112,594",10,5,5,75
GT,USA,0,2025-05-05,,,,,11.221,14.623,"3,664",80.01%,65.53%  (  -2.85%),72.31%,"212,592",9,5,4,65
WMB,USA,0,2025-05-05,,,,,3.528,7.211,"11,468",35.28%,38.59%  (  +0.92%),55.58%,"302,862",9,4,5,85
NBIX,USA,0,2025-05-05,,,,,9.456,13.949,"3,901",51.43%,60.49%  (  +4.74%),52.72%,"15,431",10,5,5,78
MAT,USA,0,2025-05-05,,,,,8.642,13.833,"2,603",66.59%,58.95%  (  -6.60%),65.86%,"19,735",10,4,4,85
CAR,USA,0,2025-05-07,,,,,13.998,17.795,"22,861",113.58%,86.73%  (  -5.11%),65.28%,"136,670",5,4,4,50
CEG,USA,0,2025-05-08,,,,,8.708,13.128,"10,150",77.89%,64.52%  (  -3.36%),50.52%,"208,243",6,4,5,0
GPN,USA,0,2025-05-07,,,,,8.527,12.028,"49,470",77.59%,51.69%  (  -3.21%),66.85%,"110,887",9,4,4,75
IFF,USA,0,2025-05-06,,,,,7.591,9.908,"1,168",41.74%,43.94%  (  -0.38%),78.94%,"26,209",10,4,4,70
MOS,USA,0,2025-05-07,,,,,5.852,8.494,"6,496",49.73%,44.19%  (  -0.58%),49.43%,"182,499",7,4,4,75
DD,USA,0,2025-05-07,,,,,5.627,8.769,"11,447",67.81%,43.21%  (  -10.22%),50.17%,"120,585",5,4,4,80
ERJ,USA,0,2025-05-06,,,,,8.588,11.441,879,50.88%,49.22%  (  -3.14%),56.82%,"39,868",8,4,4,85
ETN,Ireland,0,2025-04-29,,,,,6.359,7.823,"2,947",57.71%,42.59%  (  -6.93%),45.19%,"123,664",5,4,4,85
CNR,USA,0,2025-05-06,,,,,1.636,11.660,616,65.07%,54.47%  (  -8.12%),37.84%,"27,338",5,4,4,85
AMCR,Jersey,0,2025-04-29,,,,,6.080,9.338,"9,825",34.02%,38.25%  (  -3.08%),58.18%,"104,858",10,5,4,70
U,USA,0,2025-05-07,,,,,13.949,16.801,"14,967",90.23%,82.95%  (  -2.46%),44.84%,"749,931",7,4,4,70
UBER,USA,0,2025-05-07,,,,,8.400,10.701,"128,838",52.95%,51.22%  (  -2.30%),54.28%,"1,504,546",6,5,5,80
EMR,USA,0,2025-05-07,,,,,5.581,8.448,"4,121",54.46%,41.67%  (  -2.24%),57.72%,"73,353",8,4,4,88
SYM,USA,0,2025-05-05,,,,,20.065,21.980,"1,223",99.39%,103.04%  (  -1.96%),60.72%,"82,242",5,4,4,80
IONQ,USA,0,2025-05-14,,,,,13.907,21.870,"31,082",131.51%,109.93%  (  -0.53%),58.82%,"491,237",9,5,5,55
FOLD,USA,0,2025-05-08,,,,,9.191,16.011,"1,124",42.82%,101.53%  (  +32.92%),63.60%,"17,620",4,5,4,85
FNF,USA,0,2025-05-14,,,,,5.192,7.765,"1,017",34.45%,30.25%  (  -4.32%),37.16%,"6,202",6,4,4,82
TTD,USA,0,2025-05-14,,,,,14.376,19.792,"78,671",91.49%,87.90%  (  -1.76%),69.30%,"668,016",8,5,4,72
LFST,USA,0,2025-05-08,,,,,12.385,11.568,"1,023",33.29%,45.84%  (  -6.87%),29.69%,"29,779",5,5,5,78
FIS,USA,0,2025-05-05,,,,,6.237,7.729,"17,654",46.31%,35.41%  (  -10.10%),53.40%,"48,862",4,4,4,65
NTRA,USA,0,2025-05-08,,,,,14.325,15.161,752,60.45%,66.49%  (  -0.39%),41.64%,"23,846",9,5,5,78
HL,USA,0,2025-05-14,,,,,6.211,13.425,"15,678",64.27%,60.17%  (  +2.46%),15.24%,"226,581",9,5,5,70
MARA,USA,0,2025-05-08,,,,,10.597,16.443,"298,885",112.01%,86.21%  (  -5.90%),14.57%,"1,830,232",7,4,4,75
ALGM,USA,0,2025-05-08,,,,,11.914,16.334,658,93.50%,70.66%  (  -1.79%),62.50%,"100,507",8,5,5,65
CLSK,USA,0,2025-05-08,,,,,7.603,18.617,"69,599",108.97%,95.90%  (  -10.08%),19.08%,"1,304,700",6,5,5,85
RIOT,USA,0,2025-05-07,,,,,11.880,17.571,"93,766",89.72%,90.13%  (  -1.98%),29.54%,"1,291,447",7,5,5,80
GENI,Guernsey,0,2025-05-14,,,,,16.481,16.926,"2,306",61.15%,73.68%  (  -3.51%),51.51%,"75,529",9,5,5,85
ADMA,USA,0,2025-05-08,,,,,18.268,17.003,"2,465",66.35%,74.95%  (  -0.82%),47.69%,"60,330",10,4,4,85
COMP,USA,0,2025-05-14,,,,,17.691,20.250,"3,124",48.81%,90.83%  (  -4.53%),47.15%,"42,610",6,4,5,75
MTCH,USA,0,2025-05-06,,,,,8.552,11.376,"15,058",44.01%,57.36%  (  +0.48%),86.17%,"204,683",9,4,4,68
NET,USA,0,2025-05-08,,,,,12.765,16.347,"6,319",75.12%,75.95%  (  -2.71%),63.77%,"203,452",9,4,4,70
PINS,USA,0,2025-05-08,,,,,13.897,16.274,"13,199",74.04%,76.27%  (  -2.59%),70.86%,"498,792",9,5,5,88
SOUN,USA,0,2025-05-08,,,,,20.103,20.813,"37,823",109.25%,111.53%  (  -0.43%),40.24%,"772,942",5,4,4,70
NWSA,USA,0,2025-05-14,,,,,8.694,10.729,"3,179",39.15%,49.37%  (  +1.19%),44.09%,"12,047",8,5,5,85
BUD,USA,0,2025-05-08,,,,,4.093,6.333,"3,351",24.99%,30.40%  (  -1.00%),51.11%,"190,658",10,5,4,85
YETI,USA,0,2025-05-08,,,,,13.032,15.626,939,71.62%,68.78%  (  -3.34%),76.63%,"42,554",9,4,4,85
ACHR,USA,0,2025-05-08,,,,,9.339,16.541,"48,553",91.10%,84.47%  (  -2.17%),41.74%,"683,069",9,5,4,60
SMMT,USA,0,2025-05-07,,,,,15.634,21.536,"8,170",97.86%,107.84%  (  -3.30%),22.64%,"135,004",10,5,5,75
SN,Cayman Islands,0,2025-05-08,,,,,11.952,15.391,"2,739",99.69%,65.48%  (  -1.48%),53.83%,"51,702",10,5,4,80
RGTI,USA,0,2025-05-08,,,,,27.801,21.502,"42,261",136.89%,116.75%  (  -4.31%),7.48%,"706,779",6,5,5,50
OKLO,USA,0,2025-05-12,,,,,11.977,23.488,"31,485",119.76%,106.02%  (  -7.25%),28.39%,"317,059",6,4,4,65
PBR,USA,0,2025-05-12,,,,,3.458,9.000,"34,564",52.74%,43.84%  (  +0.81%),49.28%,"1,241,923",9,5,4,75
SPG,USA,0,2025-05-05,,,,,5.294,7.979,"2,188",50.35%,34.67%  (  -0.11%),46.15%,"52,662",6,4,4,80
04:31:07 PM,,,,,,,,,,,,,,,,,,
