SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
ILMN,USA,0,2025-05-01,,,,,8.118,12.253,"1,550",47.97%,61.72%  (  -22.41%),55.97%,"41,213",6,4,4,60
MP,USA,0,2025-05-01,,,,,10.093,18.149,"4,557",73.94%,82.51%  (  -4.89%),88.34%,"193,391",9,4,4,68
SRE,USA,0,2025-05-06,,,,,4.673,8.596,772,37.25%,33.97%  (  -11.66%),63.25%,"72,819",9,4,5,75
BPMC,USA,0,2025-05-01,,,,,11.545,16.453,556,50.03%,66.09%  (  -0.61%),84.34%,"31,379",8,5,5,80
DKNG,USA,0,2025-05-01,,,,,10.383,13.495,"64,077",68.08%,63.84%  (  -25.98%),50.62%,"736,144",10,5,5,75
BBIO,USA,0,2025-05-01,,,,,8.150,16.508,"4,367",61.19%,65.20%  (  -11.72%),22.39%,"91,848",7,5,5,0
INSM,USA,0,2025-05-08,,,,,10.173,18.653,"7,292",42.16%,72.78%  (  -19.39%),12.83%,"43,590",7,5,5,75
NOG,USA,0,2025-04-29,,,,,5.579,15.983,"1,129",90.57%,65.35%  (  -25.19%),67.07%,"40,391",8,4,4,70
BILL,USA,0,2025-05-01,,,,,13.839,15.260,"5,507",74.92%,86.32%  (  -24.06%),67.74%,"100,787",7,4,4,78
CROX,USA,0,2025-05-06,,,,,10.574,14.882,"6,587",72.16%,68.30%  (  -26.65%),59.72%,"69,683",8,5,5,78
IRM,USA,0,2025-05-01,,,,,5.967,7.707,"2,694",49.30%,41.10%  (  -9.90%),68.32%,"56,136",8,4,4,80
EXC,USA,0,2025-05-01,,,,,3.981,7.601,"4,518",24.86%,29.37%  (  -5.68%),69.23%,"81,032",9,4,4,80
HTGC,USA,0,2025-05-01,,,,,5.074,10.149,"2,935",41.38%,38.41%  (  -11.26%),71.52%,"33,427",7,4,4,80
EOG,USA,0,2025-05-01,,,,,3.211,8.593,"6,804",49.10%,43.17%  (  -16.65%),59.23%,"167,093",9,4,4,88
TXRH,USA,0,2025-05-01,,,,,7.436,7.984,"1,874",41.82%,43.55%  (  -11.33%),69.74%,"23,214",4,4,4,85
PPL,USA,0,2025-05-07,,,,,3.567,6.735,"1,682",25.39%,27.11%  (  -5.18%),73.66%,"45,856",9,5,5,70
CVX,USA,0,2025-05-02,,,,,2.334,7.476,"46,960",42.20%,34.18%  (  -23.97%),43.75%,"618,852",8,5,5,82
AES,USA,0,2025-05-01,,,,,10.434,13.241,"13,785",63.74%,52.52%  (  -14.73%),61.45%,"404,394",10,4,4,75
XOM,USA,0,2025-05-02,,,,,2.212,7.723,"87,928",37.41%,37.52%  (  -11.72%),63.39%,"1,010,842",7,4,4,78
APO,USA,0,2025-05-02,,,,,5.452,11.944,"18,266",81.13%,58.16%  (  -24.50%),58.34%,"374,835",7,5,5,90
MT,USA,0,2025-05-02,,,,,4.087,10.396,"7,130",73.06%,50.67%  (  -17.77%),61.76%,"113,175",10,4,4,75
FLR,USA,0,2025-05-02,,,,,9.717,15.545,"4,518",62.46%,62.18%  (  -12.81%),68.94%,"116,930",9,4,4,78
SHEL,USA,0,2025-05-01,,,,,2.353,7.600,"18,793",38.65%,36.87%  (  -10.44%),68.92%,"249,980",9,5,5,
FANG,USA,0,2025-05-05,,,,,4.640,13.446,"3,835",73.29%,57.04%  (  -10.65%),77.62%,"62,426",10,5,5,78
CRBG,USA,0,2025-05-02,,,,,7.108,13.762,"1,179",68.89%,57.69%  (  -14.90%),70.05%,"32,206",9,5,4,80
VRTX,USA,0,2025-05-05,,,,,4.643,8.510,"2,631",20.14%,36.66%  (  -10.53%),53.80%,"38,094",4,4,5,75
CTRA,USA,0,2025-05-05,,,,,3.849,11.162,"1,321",41.78%,59.91%  (  -2.96%),94.41%,"129,865",5,5,5,85
GPN,USA,0,2025-05-07,,,,,8.527,14.007,"9,772",57.17%,57.93%  (  -8.95%),80.46%,"106,954",9,4,4,75
WMB,USA,0,2025-05-05,,,,,3.528,9.134,"6,902",36.13%,37.57%  (  -15.40%),52.84%,"304,228",8,4,5,85
MPLX,USA,0,2025-05-06,,,,,3.979,8.431,"13,671",31.33%,41.57%  (  -4.75%),77.75%,"111,886",8,4,4,87
ZTS,USA,0,2025-05-06,,,,,7.280,9.297,"2,654",33.48%,36.50%  (  -10.03%),62.51%,"38,469",9,5,4,90
DUK,USA,0,2025-05-06,,,,,3.493,6.879,"6,546",23.25%,25.70%  (  -8.39%),62.12%,"143,672",10,4,5,85
MPC,USA,0,2025-05-06,,,,,5.076,11.197,"5,073",60.66%,49.23%  (  -20.21%),56.55%,"72,544",9,4,4,80
AEP,USA,0,2025-05-06,,,,,3.941,7.498,"1,804",26.43%,28.51%  (  -7.78%),63.40%,"77,903",9,4,4,75
BALL,USA,0,2025-04-25,,,,,6.609,10.818,"29,544",32.60%,43.19%  (  -7.60%),77.05%,"45,806",7,4,4,65
SEE,USA,0,2025-05-06,,,,,8.491,12.880,636,57.78%,48.87%  (  -16.35%),61.76%,"14,079",6,4,5,75
ANET,USA,0,2025-05-06,,,,,9.228,14.723,"36,864",72.34%,69.72%  (  -16.13%),71.65%,"487,193",10,4,4,85
AMD,USA,0,2025-04-29,,,,,8.559,14.838,"924,885",85.54%,65.11%  (  -22.26%),58.10%,"3,816,213",8,4,4,85
OVV,USA,0,2025-05-06,,,,,6.534,16.520,"5,108",84.99%,66.29%  (  -14.62%),74.11%,"58,258",6,5,5,85
DVN,USA,0,2025-05-06,,,,,5.004,13.326,"36,451",74.89%,58.00%  (  -20.52%),64.24%,"578,734",6,4,4,80
ET,USA,0,2025-05-06,,,,,3.393,10.559,"151,767",44.74%,48.46%  (  -14.19%),71.96%,"1,184,956",9,5,5,88
EXE,USA,0,2025-04-29,,,,,4.089,9.282,"4,282",42.89%,36.74%  (  -13.13%),63.53%,"236,258",10,5,5,70
ERJ,USA,0,2025-05-06,,,,,8.588,14.560,820,59.23%,55.69%  (  -7.64%),75.60%,"39,064",5,4,4,85
SBUX,USA,0,2025-04-29,,,,,6.520,10.540,"35,143",57.92%,44.95%  (  -21.55%),53.96%,"624,821",9,4,4,65
AMCR,Jersey,0,2025-04-29,,,,,6.080,8.593,"2,016",31.17%,33.21%  (  -15.36%),49.81%,"86,267",10,5,4,70
YUMC,USA,0,2025-05-05,,,,,9.275,14.969,"1,152",44.43%,56.98%  (  -17.16%),66.73%,"61,795",8,5,4,85
RITM,USA,0,2025-04-29,,,,,5.628,11.342,"5,368",34.99%,37.34%  (  -6.09%),78.37%,"95,382",6,5,5,85
AKAM,USA,0,2025-05-08,,,,,10.445,13.223,"1,605",52.48%,57.26%  (  -5.82%),82.93%,"139,836",6,4,4,80
LSCC,USA,0,2025-05-05,,,,,12.931,18.733,"1,132",95.85%,72.93%  (  -24.85%),58.99%,"17,023",9,5,5,65
DD,USA,0,2025-05-07,,,,,5.627,10.099,"4,088",64.27%,41.94%  (  -30.09%),48.14%,"114,757",5,4,4,80
MTCH,USA,0,2025-05-06,,,,,8.552,12.567,"12,344",45.28%,54.98%  (  -4.94%),81.28%,"199,424",9,4,4,68
NCLH,Bermuda,0,2025-05-07,,,,,8.334,16.558,"25,287",84.90%,71.95%  (  -28.63%),57.25%,"510,492",10,4,4,80
NVO,USA,0,2025-05-07,,,,,6.524,12.897,"66,128",47.79%,58.06%  (  -12.93%),72.84%,"477,126",6,4,4,88
TEVA,USA,0,2025-05-07,,,,,8.163,14.587,"72,506",46.38%,61.15%  (  -10.58%),76.32%,"788,955",7,5,4,65
DIS,USA,0,2025-05-07,,,,,7.050,9.595,"83,224",52.84%,44.72%  (  -12.71%),68.27%,"848,812",6,5,5,86
BGC,USA,0,2025-05-07,,,,,12.242,12.693,"1,709",58.89%,50.90%  (  -20.42%),58.64%,"13,163",7,4,4,80
VST,USA,0,2025-05-07,,,,,8.910,16.944,"41,708",99.55%,74.02%  (  -30.68%),51.94%,"425,684",8,5,5,86
JCI,Ireland,0,2025-05-07,,,,,6.318,10.774,"21,577",49.61%,43.71%  (  -15.65%),62.26%,"85,516",5,4,4,85
BG,Switzerland,0,2025-04-23,,,,,6.216,9.040,"1,040",37.07%,37.70%  (  -20.70%),46.86%,"54,498",5,4,4,62
PR,USA,0,2025-05-07,,,,,7.394,14.482,"4,074",81.27%,59.87%  (  -21.26%),62.22%,"120,729",7,5,5,85
CDE,USA,0,2025-05-07,,,,,15.020,20.778,"5,628",83.51%,80.26%  (  -14.45%),61.67%,"198,853",9,5,5,80
GXO,USA,0,2025-05-07,,,,,7.338,14.776,"2,733",59.07%,59.56%  (  -18.38%),66.19%,"42,994",10,4,5,75
CTVA,USA,0,2025-05-07,,,,,6.981,8.618,537,40.54%,37.19%  (  -12.69%),53.39%,"20,218",9,5,4,80
APP,USA,0,2025-05-07,,,,,14.752,27.525,"95,341",139.34%,120.73%  (  -20.19%),80.27%,"395,714",10,4,5,85
ARM,USA,0,2025-05-14,,,,,11.669,17.159,"68,399",95.67%,76.31%  (  -22.06%),59.91%,"783,385",7,4,5,75
MARA,USA,0,2025-05-08,,,,,10.597,21.446,"299,104",113.67%,94.18%  (  -21.93%),24.94%,"1,732,864",9,4,4,75
CART,USA,0,2025-05-14,,,,,11.946,0.000,"1,617",49.40%,52.17%  (  -12.36%),39.63%,"71,910",9,4,4,70
RIOT,USA,0,2025-05-07,,,,,11.880,20.339,"117,869",93.53%,90.58%  (  -19.92%),30.40%,"1,217,792",7,5,5,80
TKO,USA,0,2025-05-14,,,,,7.966,0.000,"2,451",48.96%,47.83%  (  -16.63%),60.34%,"71,423",10,5,5,85
COMP,USA,0,2025-05-14,,,,,17.691,0.000,729,48.26%,86.91%  (  -17.26%),43.08%,"42,438",7,4,5,75
COIN,USA,0,2025-05-01,,,,,9.268,15.925,"313,454",97.44%,80.23%  (  -15.88%),52.24%,"1,102,135",8,4,4,80
DAR,USA,0,2025-04-24,,,,,10.527,15.332,"1,517",53.89%,67.30%  (  -13.25%),74.32%,"62,865",9,5,5,78
FIS,USA,0,2025-05-05,,,,,6.237,9.632,"2,793",36.07%,45.43%  (  -7.64%),79.65%,"51,766",6,4,4,65
ACVA,USA,0,2025-05-14,,,,,12.547,0.000,"2,529",77.29%,70.75%  (  -21.85%),72.53%,"21,185",7,5,5,78
LFST,USA,0,2025-05-08,,,,,12.385,10.854,"1,542",36.57%,42.78%  (  -17.54%),26.27%,"28,933",6,5,5,78
BXSL,USA,0,2025-05-14,,,,,5.157,0.000,628,41.80%,35.01%  (  -14.74%),53.98%,"10,463",8,4,5,82
NXT,USA,0,2025-05-13,,,,,15.801,0.000,"18,441",48.71%,74.19%  (  -14.29%),67.39%,"51,512",9,5,5,85
CPNG,USA,0,2025-05-06,,,,,8.796,11.130,"13,435",50.45%,58.47%  (  +0.97%),66.31%,"272,984",5,5,5,72
GENI,Guernsey,0,2025-05-14,,,,,16.481,0.000,566,71.96%,73.71%  (  -9.22%),51.54%,"74,618",8,5,5,85
FOLD,USA,0,2025-05-08,,,,,9.191,24.050,968,39.64%,98.44%  (  +11.80%),61.54%,"18,334",4,4,4,85
TTD,USA,0,2025-05-14,,,,,14.376,0.000,"60,150",87.61%,85.72%  (  -28.48%),66.75%,"629,278",7,5,4,72
ALGM,USA,0,2025-05-08,,,,,11.914,21.847,"1,142",102.17%,78.52%  (  -12.80%),76.53%,"55,789",7,5,5,65
JOBY,Cayman Islands,0,2025-05-06,,,,,10.402,19.171,"8,153",77.34%,84.66%  (  -12.69%),55.72%,"249,096",7,4,4,60
HL,USA,0,2025-05-14,,,,,6.211,0.000,"12,968",65.04%,63.35%  (  -1.62%),17.82%,"213,522",7,5,5,70
TPR,USA,0,2025-05-08,,,,,6.561,12.812,"28,999",62.74%,55.44%  (  -21.37%),61.47%,"234,094",10,5,4,85
COP,USA,0,2025-05-08,,,,,2.926,11.289,"24,127",60.51%,50.51%  (  -17.71%),63.88%,"360,177",9,5,5,85
WBD,USA,0,2025-05-08,,,,,10.089,15.071,"31,783",93.21%,66.81%  (  -16.58%),66.12%,"893,497",9,4,4,75
PENN,USA,0,2025-05-08,,,,,10.162,17.483,"97,553",82.34%,74.60%  (  -16.36%),69.01%,"475,113",7,4,4,55
EXPE,USA,0,2025-05-08,,,,,9.338,14.410,"4,273",71.12%,61.95%  (  -21.21%),65.19%,"82,101",7,4,4,82
AFRM,USA,0,2025-05-08,,,,,14.975,24.956,"65,155",116.06%,106.55%  (  -25.36%),65.89%,"468,275",10,4,4,58
SG,USA,0,2025-05-08,,,,,21.272,23.463,"3,415",76.66%,91.79%  (  -23.65%),57.28%,"88,434",4,4,5,73
XRAY,USA,0,2025-05-01,,,,,12.794,14.652,512,52.13%,58.56%  (  -4.83%),73.11%,"15,766",6,4,4,48
ACHR,USA,0,2025-05-08,,,,,9.339,21.571,"54,653",103.57%,98.23%  (  -15.16%),51.00%,"679,771",9,5,4,60
10:24:29 PM,,,,,,,,,,,,,,,,,,
