SMBL,Country,$$,Er Date,RSI,ATR,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
PENN,USA,17.17,2025-05-01,43.97,0.81,0.40,10.162,13.176,"7,162",54.91%,60.54%  (  +7.04%),43.75%,"432,793",8,4,4,55
HTGC,USA,19.06,2025-05-01,43.29,0.40,6.69,5.074,7.701,231,26.95%,24.77%  (  -0.60%),52.35%,"32,239",7,4,4,80
NFE,USA,8.57,2025-05-14,40.64,0.95,0.99,11.833,0.000,"18,394",107.61%,98.73%  (  -0.70%),67.56%,"261,357",5,4,4,75
FIVN,USA,27.46,2025-05-01,29.21,1.57,2.00,15.675,17.957,245,44.54%,58.73%  (  +0.52%),35.46%,"41,412",7,5,4,82
FROG,Israel,33.18,2025-05-08,44.37,1.30,8.74,15.101,0.000,256,32.95%,54.09%  (  +2.40%),40.99%,"17,339",8,5,5,78
VMC,USA,240.10,2025-05-01,49.93,6.97,4.28,5.835,8.908,85,31.67%,31.51%  (  +0.16%),64.33%,"3,758",5,5,5,80
TXRH,USA,172.22,2025-05-01,47.86,5.30,2.13,7.436,6.445,622,31.12%,28.51%  (  +1.37%),46.40%,"19,899",6,4,4,85
COLD,USA,21.47,2025-05-08,47.09,0.62,2.29,8.035,0.000,15,33.98%,35.09%  (  -6.51%),38.71%,"5,275",6,4,4,65
FOUR,USA,85.82,2025-05-08,40.20,3.92,2.30,12.555,0.000,248,39.78%,51.27%  (  -1.17%),36.74%,"35,262",9,4,4,90
STWD,USA,19.83,2025-05-14,47.13,0.35,3.28,4.401,0.000,"1,513",17.02%,19.22%  (  +0.83%),22.19%,"102,104",7,5,5,75
NET,USA,119.55,2025-05-01,44.29,6.86,24.71,12.765,17.608,"11,732",52.39%,75.81%  (  +9.50%),91.63%,"179,694",10,4,4,70
XRAY,USA,14.87,2025-05-01,32.48,0.52,0.78,12.794,11.251,32,39.15%,41.71%  (  +0.81%),41.91%,"16,593",6,4,4,48
SWTX,USA,46.52,2025-05-01,46.08,2.83,18.20,15.403,29.653,"16,766",65.85%,128.16%  (  +4.52%),66.66%,"138,101",9,5,5,0
MTZ,USA,122.76,2025-05-01,48.56,6.46,0.79,12.462,15.096,912,55.68%,53.89%  (  +2.88%),63.77%,"13,301",6,5,5,92
CFLT,USA,24.11,2025-05-06,37.59,1.59,8.36,19.345,0.000,"4,224",65.41%,71.80%  (  +0.50%),63.22%,"222,358",6,4,4,78
BLDR,USA,131.12,2025-05-06,47.65,4.86,0.91,9.273,0.000,695,37.03%,47.45%  (  -0.42%),43.87%,"29,540",7,5,5,75
INSM,USA,73.44,2025-05-08,40.88,3.02,36.55,10.173,0.000,"1,346",36.83%,52.66%  (  +3.63%),5.76%,"36,711",9,5,5,75
TEAM,USA,223.96,2025-04-24,41.65,11.37,12.24,11.706,10.904,"5,845",60.71%,68.29%  (  +0.13%),94.66%,"76,452",7,4,4,75
ILMN,USA,81.88,2025-05-01,35.35,3.67,2.97,8.118,12.410,"4,369",38.59%,49.97%  (  -2.42%),44.33%,"41,018",4,4,4,60
CYTK,USA,40.25,2025-05-14,40.40,2.72,258.04,11.231,0.000,"3,926",59.27%,90.83%  (  +0.84%),89.72%,"71,310",5,5,5,70
IRM,USA,88.10,2025-05-01,47.37,2.83,4.21,5.967,7.872,929,31.77%,34.58%  (  -1.35%),52.64%,"53,579",6,4,4,80
APG,USA,36.33,2025-05-01,44.83,1.17,1.45,9.630,10.211,9,32.19%,37.70%  (  +6.80%),55.43%,"2,918",6,5,5,75
PWR,USA,264.59,2025-05-01,49.32,11.02,1.66,7.871,12.512,"1,966",44.30%,43.26%  (  -2.83%),67.84%,"26,143",8,4,4,85
NOG,USA,30.60,2025-04-29,48.41,1.08,1.40,5.579,11.502,172,45.39%,38.06%  (  -2.54%),63.96%,"35,822",7,4,4,70
APO,USA,141.52,2025-05-01,47.98,5.97,3.07,5.452,11.372,"13,304",43.28%,50.58%  (  +7.92%),94.08%,"349,614",7,5,5,90
MT,USA,29.07,2025-05-02,43.71,0.96,0.36,4.087,9.280,964,51.23%,40.67%  (  -0.37%),68.05%,"105,188",10,4,4,75
FLR,USA,37.22,2025-05-02,45.50,1.48,0.38,9.717,14.541,"2,086",40.07%,47.06%  (  -4.13%),61.15%,"111,796",7,4,4,78
XPO,USA,111.31,2025-05-02,45.17,4.84,1.62,11.486,14.786,357,39.14%,52.12%  (  +0.07%),57.22%,"19,303",6,5,5,80
CNK,USA,24.79,2025-05-01,41.42,0.91,0.99,8.146,9.978,381,31.26%,36.30%  (  -0.58%),18.52%,"97,589",8,5,4,75
GT,USA,9.12,2025-05-05,48.97,0.43,0.14,11.221,0.000,"15,441",51.99%,51.74%  (  -2.93%),54.93%,"176,601",9,5,4,60
PK,USA,10.87,2025-05-05,36.13,0.39,0.84,7.502,0.000,326,35.14%,40.39%  (  +0.31%),43.39%,"7,001",7,4,4,65
ANET,USA,80.16,2025-05-06,39.40,4.10,14.44,9.228,0.000,"56,159",53.03%,49.52%  (  -0.61%),46.60%,"440,922",10,4,4,85
VRNS,USA,41.56,2025-05-05,49.47,1.21,8.49,11.874,0.000,"2,283",23.71%,43.95%  (  -0.45%),54.71%,"10,608",4,4,4,70
AMKR,USA,18.63,2025-05-05,36.75,0.74,0.73,11.075,0.000,"2,856",38.84%,53.37%  (  -0.01%),67.04%,"96,474",8,4,5,65
FLS,USA,49.86,2025-05-05,42.57,1.81,1.44,6.314,0.000,562,37.15%,35.03%  (  +3.02%),68.03%,"9,751",6,5,5,85
SYM,USA,22.03,2025-05-05,47.73,1.56,6.73,20.065,0.000,"4,650",66.45%,67.14%  (  -3.69%),19.50%,"84,851",4,4,4,80
ZTS,USA,163.50,2025-05-06,48.17,3.69,7.91,7.280,0.000,448,24.81%,28.06%  (  -1.20%),31.30%,"38,998",9,5,4,90
BXP,USA,67.82,2025-04-29,47.49,1.95,3.46,6.830,9.850,"5,583",29.62%,34.66%  (  -0.26%),44.56%,"38,467",8,4,4,65
AKAM,USA,81.63,2025-05-08,44.93,2.44,2.99,10.445,0.000,899,77.22%,34.09%  (  -2.07%),31.97%,"135,896",7,4,4,80
SEE,USA,29.07,2025-05-01,35.03,0.83,0.79,8.491,10.093,156,34.66%,34.52%  (  +1.61%),29.41%,"15,507",5,4,5,75
KKR,USA,120.90,2025-05-07,48.53,5.17,4.59,4.349,0.000,"30,460",50.98%,39.38%  (  -3.35%),46.48%,"146,228",4,5,5,85
FRSH,USA,14.59,2025-05-07,39.70,0.66,6.11,14.502,0.000,"2,187",42.87%,55.38%  (  -1.51%),44.39%,"31,495",10,4,4,80
DD,USA,75.25,2025-05-07,42.78,1.70,2.54,5.627,0.000,"1,304",22.34%,27.72%  (  +0.92%),52.23%,"108,156",8,4,4,80
RITM,USA,11.54,2025-04-29,46.38,0.23,1.27,5.628,7.118,"2,736",18.89%,21.69%  (  -0.29%),24.73%,"91,159",7,5,5,85
ERJ,USA,45.83,2025-05-06,40.37,1.78,1.30,8.588,0.000,"1,732",52.46%,46.60%  (  -0.45%),61.65%,"44,145",8,4,4,85
MTCH,USA,31.47,2025-05-06,48.66,1.04,2.27,8.552,0.000,"1,335",34.49%,36.13%  (  -0.48%),27.14%,"184,728",8,4,4,68
ETN,Ireland,283.84,2025-04-29,45.48,10.98,4.47,6.359,9.430,"5,239",40.26%,41.39%  (  +0.28%),80.07%,"108,615",7,4,4,85
CNR,USA,74.44,2025-05-06,45.40,3.52,1.80,1.636,0.000,92,53.93%,49.35%  (  +3.57%),71.41%,"26,393",5,4,4,85
LSCC,USA,51.22,2025-05-05,31.65,2.97,13.84,12.931,0.000,384,47.73%,55.79%  (  +0.47%),53.99%,"15,439",8,5,5,65
AMCR,Jersey,9.80,2025-04-29,49.52,0.22,1.05,6.080,8.490,59,22.00%,28.93%  (  +1.47%),42.70%,"85,991",10,5,5,70
NCLH,Bermuda,19.50,2025-05-07,39.30,0.98,0.90,8.334,0.000,"13,294",51.35%,58.39%  (  -0.12%),77.17%,"477,462",9,4,4,80
AME,USA,172.72,2025-05-01,39.87,3.84,5.74,4.776,7.337,"2,448",20.34%,25.29%  (  +0.05%),62.41%,"6,357",6,4,4,88
CCCS,USA,8.83,2025-04-29,29.59,0.27,6.15,12.542,10.815,6,23.64%,44.83%  (  -7.05%),26.77%,"1,678",5,4,4,75
SBUX,USA,99.41,2025-04-29,44.67,2.60,3.13,6.520,9.360,"17,961",30.05%,39.71%  (  +0.61%),81.20%,"574,276",9,4,4,65
AMD,USA,102.96,2025-04-29,44.90,4.18,6.47,8.559,10.617,"228,412",43.50%,46.19%  (  +0.12%),39.16%,"3,608,465",8,4,4,85
NVO,USA,68.24,2025-05-01,28.23,2.54,5.45,6.524,11.944,"24,766",44.32%,52.59%  (  +0.93%),82.30%,"470,700",7,4,4,88
TEVA,USA,15.29,2025-05-07,37.86,0.56,1.06,8.163,0.000,"6,659",38.92%,39.94%  (  +2.28%),32.67%,"768,880",6,5,4,65
BWA,USA,29.12,2025-05-07,49.20,0.95,0.45,8.039,0.000,412,32.88%,37.32%  (  -0.65%),83.82%,"27,159",6,4,5,75
FLEX,Singapore,34.06,2025-05-07,41.21,1.48,0.51,9.654,0.000,310,43.17%,42.28%  (  -0.03%),50.26%,"17,714",5,5,5,88
DASH,USA,189.25,2025-05-07,49.81,8.64,7.41,9.596,0.000,"25,902",48.82%,41.81%  (  -3.62%),37.87%,"190,085",8,5,5,75
APP,USA,290.39,2025-05-07,46.05,31.12,20.96,14.752,0.000,"63,213",126.99%,82.29%  (  -2.05%),71.51%,"383,555",8,4,5,85
DIS,USA,97.88,2025-05-06,36.27,2.34,1.92,7.050,0.000,"33,353",27.42%,27.82%  (  +2.05%),35.16%,"760,426",6,5,5,86
NTRA,USA,143.20,2025-05-08,42.05,7.54,11.41,14.325,0.000,374,47.78%,58.34%  (  -2.35%),30.75%,"23,746",10,5,5,78
CLSK,USA,8.02,2025-05-08,48.44,0.76,4.82,7.603,0.000,"75,960",105.00%,87.49%  (  -2.84%),10.09%,"1,260,928",4,5,5,85
FOLD,USA,7.99,2025-05-08,29.24,0.28,4.65,9.191,0.000,236,33.24%,49.49%  (  +3.70%),39.61%,"18,084",4,4,5,85
MARA,USA,12.42,2025-05-08,43.13,1.15,6.54,10.597,0.000,"185,066",106.50%,88.74%  (  +1.86%),17.87%,"1,692,822",6,4,4,75
BXSL,USA,32.48,2025-05-14,45.00,0.62,5.58,5.157,0.000,"1,052",22.81%,18.46%  (  -0.83%),17.47%,"8,498",9,4,5,82
G,Bermuda,50.53,2025-05-08,49.59,1.14,1.86,8.604,0.000,67,19.85%,31.95%  (  -1.14%),42.63%,"3,909",4,4,4,85
VERX,USA,37.02,2025-05-14,48.45,1.69,8.78,11.644,0.000,35,74.39%,52.54%  (  -0.33%),58.80%,"3,177",6,4,4,78
COIN,USA,182.95,2025-05-01,41.09,13.60,6.43,9.268,16.155,"113,227",86.15%,72.03%  (  +0.10%),31.23%,"1,039,596",7,4,4,80
WRBY,USA,18.40,2025-05-08,34.27,1.14,2.88,16.790,0.000,92,61.54%,63.65%  (  +1.33%),45.74%,"16,034",7,4,4,85
OBDC,USA,14.78,2025-05-14,45.79,0.29,5.00,4.940,0.000,151,21.96%,21.51%  (  +1.32%),18.89%,"12,748",10,4,5,80
WGS,USA,84.87,2025-05-05,42.40,7.78,7.80,24.432,0.000,732,79.22%,133.35%  (  +5.62%),58.16%,"14,036",7,4,4,70
RIOT,USA,8.02,2025-05-07,46.04,0.67,7.46,11.880,0.000,"73,502",86.61%,86.91%  (  +0.07%),23.39%,"1,235,115",6,5,5,80
ACVA,USA,15.13,2025-05-14,46.47,0.95,4.01,12.547,0.000,504,68.57%,67.38%  (  +2.72%),73.50%,"20,552",7,5,5,78
HL,USA,5.62,2025-05-14,49.56,0.28,3.82,6.211,0.000,"5,537",47.27%,48.77%  (  +5.28%),5.99%,"205,021",8,5,5,70
GH,USA,43.49,2025-05-08,49.63,2.73,7.26,12.709,0.000,"1,188",81.84%,74.38%  (  -2.35%),59.17%,"53,272",8,5,5,75
JOBY,Cayman Islands,6.04,2025-05-06,40.11,0.38,33988.64,10.402,0.000,"4,513",58.74%,69.86%  (  +1.71%),33.79%,"240,650",7,4,4,60
PAYO,USA,7.55,2025-05-14,41.46,0.33,2.78,15.017,0.000,109,63.56%,68.45%  (  -5.59%),25.64%,"23,139",6,5,4,77
AFRM,USA,47.75,2025-05-14,42.33,3.96,5.46,14.975,0.000,"28,368",80.57%,70.98%  (  -4.51%),24.45%,"351,682",9,4,4,58
TTD,USA,56.30,2025-05-14,34.99,3.35,11.42,14.376,0.000,"30,299",58.66%,54.42%  (  +1.91%),53.98%,"568,204",8,5,4,72
ARM,USA,108.14,2025-05-14,35.34,6.62,30.86,11.669,0.000,"20,310",58.70%,57.45%  (  -4.66%),30.51%,"702,361",6,4,5,75
TPG,USA,49.62,2025-05-14,44.24,2.16,5.24,7.138,0.000,263,48.17%,41.41%  (  -1.59%),65.63%,"12,766",4,4,4,78
CART,USA,40.50,2025-05-14,47.13,1.68,3.17,11.946,0.000,"1,052",58.04%,43.35%  (  -3.93%),22.75%,"71,234",9,4,4,70
KVYO,USA,31.37,2025-05-14,36.66,1.80,9.14,15.350,0.000,80,63.46%,60.72%  (  +1.29%),47.12%,"53,051",4,5,5,85
NXT,USA,43.54,2025-05-13,47.68,2.00,2.29,15.801,0.000,"1,926",41.32%,62.72%  (  -0.10%),42.91%,"47,865",9,5,5,85
LFST,USA,6.63,2025-05-08,32.91,0.25,2.04,12.385,0.000,36,31.59%,45.57%  (  +0.34%),12.02%,"25,450",4,5,5,78
KGS,USA,38.72,2025-05-14,48.97,1.65,2.94,8.547,0.000,14,62.52%,47.76%  (  -0.84%),44.72%,"4,493",10,5,5,80
WBD,USA,10.56,2025-05-08,48.93,0.53,0.66,10.089,0.000,"20,977",53.29%,46.43%  (  +3.06%),27.95%,"874,228",9,4,4,75
EXPE,USA,167.85,2025-05-01,40.20,6.51,1.58,9.338,9.990,"4,337",39.66%,45.40%  (  -1.86%),57.62%,"82,609",6,4,4,82
CARG,USA,29.51,2025-05-08,38.74,1.33,3.45,10.894,0.000,33,64.52%,53.34%  (  +1.88%),69.33%,"2,361",6,5,5,72
GEN,USA,27.01,2025-05-08,46.88,0.69,4.28,8.630,0.000,89,23.79%,31.11%  (  +3.22%),42.96%,"13,829",8,4,4,85
SOUN,USA,8.66,2025-05-08,40.96,0.93,40.80,20.103,0.000,"69,131",102.73%,100.81%  (  +4.31%),32.56%,"775,139",6,4,4,70
ACHR,USA,7.20,2025-05-08,41.05,0.67,-,9.339,0.000,"38,431",95.27%,83.47%  (  -2.17%),41.06%,"665,950",9,5,4,70
CRNX,USA,31.39,2025-05-08,36.13,1.86,-,9.005,0.000,4,54.87%,62.51%  (  -0.69%),68.22%,"2,569",8,5,5,60
RGTI,USA,8.49,2025-05-08,44.85,1.10,224.90,27.801,0.000,"100,430",133.28%,105.01%  (  +1.21%),6.11%,"693,196",7,5,5,50
SRRK,USA,32.54,2025-05-06,42.58,1.96,-,15.615,0.000,576,53.82%,91.52%  (  +7.81%),34.47%,"13,378",8,5,4,60
SN,Cayman Islands,88.43,2025-05-08,44.39,4.36,2.24,11.952,0.000,983,51.51%,52.23%  (  -2.00%),60.18%,"40,967",10,5,4,85
AVPT,USA,15.12,2025-05-08,47.45,0.64,9.28,10.602,0.000,95,60.87%,45.88%  (  +1.01%),45.46%,"15,832",7,5,5,85
NWSA,USA,27.06,2025-05-14,44.89,0.66,1.63,8.694,0.000,158,24.27%,34.40%  (  -5.00%),22.05%,"10,121",8,5,5,85
08:04:38 AM,,,,,,,,,,,,,,,,,
