SMBL,Country,$$,Er Date,RSI,ATR,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
XRAY,USA,15.60,2025-05-01,34.53,0.60,0.82,12.794,0.000,188,39.29%,43.94%  (  +1.70%),46.03%,"18,037",7,4,4,48
HTGC,USA,19.13,2025-05-01,44.30,0.46,6.71,5.074,0.000,955,28.33%,23.96%  (  +0.55%),49.46%,"29,099",9,4,4,80
FIVN,USA,29.63,2025-05-01,30.46,1.73,2.16,15.675,0.000,"1,325",46.22%,50.80%  (  +0.92%),23.94%,"28,992",6,5,4,82
XYZ,USA,61.00,2025-05-01,40.22,3.12,1.57,4.904,0.000,"53,349",71.65%,45.68%  (  -0.07%),12.74%,"749,221",6,5,5,78
NOG,USA,30.80,2025-04-29,47.66,1.17,1.41,5.579,0.000,818,45.27%,39.01%  (  +1.11%),66.48%,"46,047",7,4,4,70
OWL,USA,20.64,2025-05-01,47.71,0.92,13.86,7.579,0.000,"3,626",44.94%,40.85%  (  +0.43%),48.31%,"103,293",7,4,5,90
LYV,USA,122.14,2025-05-01,36.40,4.94,1.22,7.562,0.000,"2,334",38.86%,35.59%  (  +0.25%),51.02%,"91,588",7,5,5,82
PENN,USA,17.16,2025-05-01,39.19,0.97,0.40,10.162,0.000,"7,101",53.54%,52.53%  (  -3.91%),28.08%,"426,133",9,4,4,55
EXPE,USA,173.09,2025-05-01,44.15,7.31,1.63,9.338,0.000,"4,176",62.10%,34.05%  (  -1.55%),29.39%,"103,340",7,4,4,85
SW,Ireland,45.71,2025-05-01,40.15,1.65,1.13,6.846,0.000,15,47.59%,37.73%  (  +0.27%),32.09%,"4,894",6,5,5,80
IRM,USA,88.43,2025-05-01,43.77,2.92,4.22,5.967,0.000,"5,198",37.20%,32.79%  (  -1.87%),46.31%,"58,168",8,4,4,80
BWA,USA,28.95,2025-05-01,45.78,0.92,0.45,8.039,0.000,715,30.57%,33.78%  (  -1.77%),67.15%,"23,045",8,4,5,75
TXRH,USA,170.75,2025-05-01,43.54,5.37,2.11,7.436,0.000,"1,848",30.51%,27.04%  (  -0.23%),40.21%,"32,579",4,4,4,83
TEAM,USA,226.16,2025-04-24,37.19,12.93,12.36,11.706,0.000,"14,091",58.43%,46.53%  (  -0.10%),43.35%,"93,849",9,4,4,75
BTSG,USA,18.13,2025-05-01,45.74,0.96,0.28,13.682,0.000,3,50.60%,53.10%  (  -0.58%),34.73%,"2,218",4,5,5,70
FLR,USA,37.67,2025-05-02,44.17,1.63,0.39,9.717,0.000,"1,938",48.12%,44.68%  (  +1.62%),54.45%,"155,274",8,4,4,78
XPO,USA,107.96,2025-05-02,34.85,5.05,1.57,11.486,0.000,"1,122",42.50%,47.60%  (  +0.97%),41.16%,"23,755",6,5,5,80
AMCR,Jersey,9.72,2025-04-29,41.39,0.19,1.04,6.080,0.000,"5,279",19.62%,25.39%  (  +1.79%),36.82%,"66,625",10,5,5,75
TAP,USA,58.99,2025-04-29,49.23,1.54,1.03,6.272,0.000,324,36.34%,25.54%  (  -0.30%),39.96%,"23,125",9,4,4,70
LDOS,USA,134.85,2025-04-29,47.76,4.67,1.04,6.819,0.000,"4,684",29.49%,31.84%  (  +0.12%),57.08%,"26,560",7,4,4,80
ETN,Ireland,295.53,2025-04-29,49.11,11.34,4.65,6.359,0.000,"6,268",36.49%,31.67%  (  -1.63%),42.24%,"121,686",7,4,4,85
TMDX,USA,68.84,2025-04-29,49.38,4.42,5.25,21.640,0.000,"1,147",61.30%,74.92%  (  -0.99%),36.84%,"45,883",4,4,5,88
AME,USA,175.93,2025-05-01,39.41,3.69,5.85,4.776,0.000,"1,887",18.80%,22.29%  (  +0.11%),46.62%,"9,767",7,4,4,88
CZR,USA,28.25,2025-04-29,36.93,1.48,0.53,6.864,0.000,"13,287",50.91%,49.69%  (  +2.11%),44.12%,"250,791",7,4,5,60
CCCS,USA,9.05,2025-04-29,26.21,0.27,6.30,12.542,0.000,16,21.85%,56.83%  (  +6.76%),35.12%,"3,450",4,4,4,75
STAG,USA,35.14,2025-04-29,45.11,0.71,8.72,5.863,0.000,33,17.30%,21.15%  (  -2.33%),22.15%,"3,300",8,4,5,75
SYY,USA,71.19,2025-04-29,40.04,1.68,0.43,5.368,0.000,"6,312",22.46%,23.10%  (  +2.13%),62.41%,"51,277",7,5,5,80
SEE,USA,29.55,2025-05-01,33.34,0.97,0.80,8.491,0.000,95,33.87%,30.24%  (  +0.17%),18.97%,"16,493",5,4,5,75
SBUX,USA,99.28,2025-04-29,37.24,2.67,3.12,6.520,0.000,"26,131",28.55%,27.00%  (  -0.58%),33.83%,"646,926",10,4,4,70
NVO,USA,78.79,2025-05-01,41.87,2.92,6.30,6.524,0.000,"26,069",48.34%,43.02%  (  -0.73%),55.33%,"453,327",6,4,4,
COIN,USA,190.38,2025-05-01,39.23,16.13,6.69,9.268,0.000,"152,470",87.08%,65.37%  (  -3.94%),14.18%,"1,209,992",8,4,4,80
DAR,USA,30.39,2025-04-24,35.48,1.47,0.84,10.527,0.000,"1,215",49.88%,45.53%  (  -0.75%),60.74%,"27,485",9,5,5,78
GMAB,USA,19.84,2025-05-01,38.79,0.69,4.04,12.062,0.000,50,48.56%,52.84%  (  -8.76%),39.33%,"17,804",8,4,4,85
08:04:37 PM,,,,,,,,,,,,,,,,,
